x fnow fnext h0 vel2
438800 0 0 8000 78480
438900 0 0 8000 78480
439000 0 0 8000 78480
439100 0 0 8000 78480
439200 0 0 8000 78480
439300 0 0 8000 78480
439400 0 0 8000 78480
439500 0 0 8000 78480
439600 0 0 8000 78480
439700 0 0 8000 78480
439800 0 0 8000 78480
439900 0 0 8000 78480
440000 0 0 8000 78480
440100 0 0 8000 78480
440200 0 0 8000 78480
440300 0 0 8000 78480
440400 0 0 8000 78480
440500 0 0 8000 78480
440600 0 0 8000 78480
440700 0 0 8000 78480
440800 0 0 8000 78480
440900 0 0 8000 78480
441000 0 0 8000 78480
441100 0 0 8000 78480
441200 0 0 8000 78480
441300 0 0 8000 78480
441400 0 0 8000 78480
441500 0 0 8000 78480
441600 0 0 8000 78480
441700 0 0 8000 78480
441800 0 0 8000 78480
441900 0 0 8000 78480
442000 0 0 8000 78480
442100 0 0 8000 78480
442200 0 0 8000 78480
442300 0 0 8000 78480
442400 0 0 8000 78480
442500 0 0 8000 78480
442600 0 0 8000 78480
442700 0 0 8000 78480
442800 0 0 8000 78480
442900 0 0 8000 78480
443000 0 0 8000 78480
443100 0 0 8000 78480
443200 0 0 8000 78480
443300 0 0 8000 78480
443400 0 0 8000 78480
443500 0 0 8000 78480
443600 0 0 8000 78480
443700 0 0 8000 78480
443800 0 0 8000 78480
443900 0 0 8000 78480
444000 0 0 8000 78480
444100 0 0 8000 78480
444200 0 0 8000 78480
444300 0 0 8000 78480
444400 0 0 8000 78480
444500 0 0 8000 78480
444600 0 0 8000 78480
444700 0 0 8000 78480
444800 0 0 8000 78480
444900 0 0 8000 78480
445000 0 0 8000 78480
445100 0 0 8000 78480
445200 0 0 8000 78480
445300 0 0 8000 78480
445400 0 0 8000 78480
445500 0 0 8000 78480
445600 0 0 8000 78480
445700 0 0 8000 78480
445800 0 0 8000 78480
445900 0 0 8000 78480
446000 0 0 8000 78480
446100 0 0 8000 78480
446200 0 0 8000 78480
446300 0 0 8000 78480
446400 0 0 8000 78480
446500 0 0 8000 78480
446600 0 0 8000 78480
446700 0 0 8000 78480
446800 0 0 8000 78480
446900 0 0 8000 78480
447000 0 0 8000 78480
447100 0 0 8000 78480
447200 0 0 8000 78480
447300 0 0 8000 78480
447400 0 0 8000 78480
447500 0 0 8000 78480
447600 0 0 8000 78480
447700 0 0 8000 78480
447800 0 0 8000 78480
447900 0 0 8000 78480
448000 0 0 8000 78480
448100 0 0 8000 78480
448200 0 0 8000 78480
448300 0 0 8000 78480
448400 0 0 8000 78480
448500 0 0 8000 78480
448600 0 0 8000 78480
448700 0 0 8000 78480
448800 0 0 8000 78480
448900 0 0 8000 78480
449000 0 0 8000 78480
449100 0 0 8000 78480
449200 0 0 8000 78480
449300 0 0 8000 78480
449400 0 0 8000 78480
449500 0 0 8000 78480
449600 0 0 8000 78480
449700 0 0 8000 78480
449800 0 0 8000 78480
449900 0 0 8000 78480
450000 0 0 8000 78480
450100 0 0 8000 78480
450200 0 0 8000 78480
450300 0 0 8000 78480
450400 0 0 8000 78480
450500 0 0 8000 78480
450600 0 0 8000 78480
450700 0 0 8000 78480
450800 0 0 8000 78480
450900 0 0 8000 78480
451000 0 0 8000 78480
451100 0 0 8000 78480
451200 0 0 8000 78480
451300 0 0 8000 78480
451400 0 0 8000 78480
451500 0 0 8000 78480
451600 0 0 8000 78480
451700 0 0 8000 78480
451800 0 0 8000 78480
451900 0 0 8000 78480
452000 0 0 8000 78480
452100 0 0 8000 78480
452200 0 0 8000 78480
452300 0 0 8000 78480
452400 0 0 8000 78480
452500 0 0 8000 78480
452600 0 0 8000 78480
452700 0 0 8000 78480
452800 0 0 8000 78480
452900 0 0 8000 78480
453000 0 0 8000 78480
453100 0 0 8000 78480
453200 0 0 8000 78480
453300 0 0 8000 78480
453400 0 0 8000 78480
453500 0 0 8000 78480
453600 0 0 8000 78480
453700 0 0 8000 78480
453800 0 0 8000 78480
453900 0 0 8000 78480
454000 0 0 8000 78480
454100 0 0 8000 78480
454200 0 0 8000 78480
454300 0 0 8000 78480
454400 0 0 8000 78480
454500 0 0 8000 78480
454600 0 0 8000 78480
454700 0 0 8000 78480
454800 0 0 8000 78480
454900 0 0 8000 78480
455000 0 0 8000 78480
455100 0 0 8000 78480
455200 0 0 8000 78480
455300 0 0 8000 78480
455400 0 0 8000 78480
455500 0 0 8000 78480
455600 0 0 8000 78480
455700 0 0 8000 78480
455800 0 0 8000 78480
455900 0 0 8000 78480
456000 0 0 8000 78480
456100 0 0 8000 78480
456200 0 0 8000 78480
456300 0 0 8000 78480
456400 0 0 8000 78480
456500 0 0 8000 78480
456600 0 0 8000 78480
456700 0 0 8000 78480
456800 0 0 8000 78480
456900 0 0 8000 78480
457000 0 0 8000 78480
457100 0 0 8000 78480
457200 0 0 8000 78480
457300 0 0 8000 78480
457400 0 0 8000 78480
457500 0 0 8000 78480
457600 0 0 8000 78480
457700 0 0 8000 78480
457800 0 0 8000 78480
457900 0 0 8000 78480
458000 0 0 8000 78480
458100 0 0 8000 78480
458200 0 0 8000 78480
458300 0 0 8000 78480
458400 0 0 8000 78480
458500 0 0 8000 78480
458600 0 0 8000 78480
458700 0 0 8000 78480
458800 0 0 8000 78480
458900 0 0 8000 78480
459000 0 0 8000 78480
459100 0 0 8000 78480
459200 0 0 8000 78480
459300 0 0 8000 78480
459400 0 0 8000 78480
459500 0 0 8000 78480
459600 0 0 8000 78480
459700 0 0 8000 78480
459800 0 0 8000 78480
459900 0 0 8000 78480
460000 0 0 8000 78480
460100 0 0 8000 78480
460200 0 0 8000 78480
460300 0 0 8000 78480
460400 0 0 8000 78480
460500 0 0 8000 78480
460600 0 0 8000 78480
460700 0 0 8000 78480
460800 0 0 8000 78480
460900 0 0 8000 78480
461000 0 0 8000 78480
461100 0 0 8000 78480
461200 0 0 8000 78480
461300 0 0 8000 78480
461400 0 0 8000 78480
461500 0 0 8000 78480
461600 0 0 8000 78480
461700 0 0 8000 78480
461800 0 0 8000 78480
461900 0 0 8000 78480
462000 0 0 8000 78480
462100 0 0 8000 78480
462200 0 0 8000 78480
462300 0 0 8000 78480
462400 0 0 8000 78480
462500 0 0 8000 78480
462600 0 0 8000 78480
462700 0 0 8000 78480
462800 0 0 8000 78480
462900 0 0 8000 78480
463000 0 0 8000 78480
463100 0 0 8000 78480
463200 0 0 8000 78480
463300 0 0 8000 78480
463400 0 0 8000 78480
463500 0 0 8000 78480
463600 0 0 8000 78480
463700 0 0 8000 78480
463800 0 0 8000 78480
463900 0 0 8000 78480
464000 0 0 8000 78480
464100 0 0 8000 78480
464200 0 0 8000 78480
464300 0 0 8000 78480
464400 0 0 8000 78480
464500 0 0 8000 78480
464600 0 0 8000 78480
464700 0 0 8000 78480
464800 0 0 8000 78480
464900 0 0 8000 78480
465000 0 0 8000 78480
465100 0 0 8000 78480
465200 0 0 8000 78480
465300 0 0 8000 78480
465400 0 0 8000 78480
465500 0 0 8000 78480
465600 0 0 8000 78480
465700 0 0 8000 78480
465800 0 0 8000 78480
465900 0 0 8000 78480
466000 0 0 8000 78480
466100 0 0 8000 78480
466200 0 0 8000 78480
466300 0 0 8000 78480
466400 0 0 8000 78480
466500 0 0 8000 78480
466600 0 0 8000 78480
466700 0 0 8000 78480
466800 0 0 8000 78480
466900 0 0 8000 78480
467000 0 0 8000 78480
467100 0 0 8000 78480
467200 0 0 8000 78480
467300 0 0 8000 78480
467400 0 0 8000 78480
467500 0 0 8000 78480
467600 0 0 8000 78480
467700 0 0 8000 78480
467800 0 0 8000 78480
467900 0 0 8000 78480
468000 0 0 8000 78480
468100 0 0 8000 78480
468200 0 0 8000 78480
468300 0 0 8000 78480
468400 0 0 8000 78480
468500 0 0 8000 78480
468600 0 0 8000 78480
468700 0 0 8000 78480
468800 0 0 8000 78480
468900 0 0 8000 78480
469000 0 0 8000 78480
469100 0 0 8000 78480
469200 0 0 8000 78480
469300 0 0 8000 78480
469400 0 0 8000 78480
469500 0 0 8000 78480
469600 0 0 8000 78480
469700 0 0 8000 78480
469800 0 0 8000 78480
469900 0 0 8000 78480
470000 0 0 8000 78480
470100 0 0 8000 78480
470200 0 0 8000 78480
470300 0 0 8000 78480
470400 0 0 8000 78480
470500 0 0 8000 78480
470600 0 0 8000 78480
470700 0 0 8000 78480
470800 0 0 8000 78480
470900 0 0 8000 78480
471000 0 0 8000 78480
471100 0 0 8000 78480
471200 0 0 8000 78480
471300 0 0 8000 78480
471400 0 0 8000 78480
471500 0 0 8000 78480
471600 0 0 8000 78480
471700 0 0 8000 78480
471800 0 0 8000 78480
471900 0 0 8000 78480
472000 0 0 8000 78480
472100 0 0 8000 78480
472200 0 0 8000 78480
472300 0 0 8000 78480
472400 0 0 8000 78480
472500 0 0 8000 78480
472600 0 0 8000 78480
472700 0 0 8000 78480
472800 0 0 8000 78480
472900 0 0 8000 78480
473000 0 0 8000 78480
473100 0 0 8000 78480
473200 0 0 8000 78480
473300 0 0 8000 78480
473400 0 0 8000 78480
473500 0 0 8000 78480
473600 0 0 8000 78480
473700 0 0 8000 78480
473800 0 0 8000 78480
473900 0 0 8000 78480
474000 0 0 8000 78480
474100 0 0 8000 78480
474200 0 0 8000 78480
474300 0 0 8000 78480
474400 0 0 8000 78480
474500 0 0 8000 78480
474600 0 0 8000 78480
474700 0 0 8000 78480
474800 0 0 8000 78480
474900 0 0 8000 78480
475000 0 0 8000 78480
475100 0 0 8000 78480
475200 0 0 8000 78480
475300 0 0 8000 78480
475400 0 0 8000 78480
475500 0 0 8000 78480
475600 0 0 8000 78480
475700 0 0 8000 78480
475800 0 0 8000 78480
475900 0 0 8000 78480
476000 0 0 8000 78480
476100 0 0 8000 78480
476200 0 0 8000 78480
476300 0 0 8000 78480
476400 0 0 8000 78480
476500 0 0 8000 78480
476600 0 0 8000 78480
476700 0 0 8000 78480
476800 0 0 8000 78480
476900 0 0 8000 78480
477000 0 0 8000 78480
477100 0 0 8000 78480
477200 0 0 8000 78480
477300 0 0 8000 78480
477400 0 0 8000 78480
477500 0 0 8000 78480
477600 0 0 8000 78480
477700 0 0 8000 78480
477800 0 0 8000 78480
477900 0 0 8000 78480
478000 0 0 8000 78480
478100 0 0 8000 78480
478200 0 0 8000 78480
478300 0 0 8000 78480
478400 0 0 8000 78480
478500 0 0 8000 78480
478600 0 0 8000 78480
478700 0 0 8000 78480
478800 0 0 8000 78480
478900 0 0 8000 78480
479000 0 0 8000 78480
479100 0 0 8000 78480
479200 0 0 8000 78480
479300 0 0 8000 78480
479400 0 0 8000 78480
479500 0 0 8000 78480
479600 0 0 8000 78480
479700 0 0 8000 78480
479800 0 0 8000 78480
479900 0 0 8000 78480
480000 0 0 8000 78480
480100 0 0 8000 78480
480200 0 0 8000 78480
480300 0 0 8000 78480
480400 0 0 8000 78480
480500 0 0 8000 78480
480600 0 0 8000 78480
480700 0 0 8000 78480
480800 0 0 8000 78480
480900 0 0 8000 78480
481000 0 0 8000 78480
481100 0 0 8000 78480
481200 0 0 8000 78480
481300 0 0 8000 78480
481400 0 0 8000 78480
481500 0 0 8000 78480
481600 0 0 8000 78480
481700 0 0 8000 78480
481800 0 0 8000 78480
481900 0 0 8000 78480
482000 0 0 8000 78480
482100 0 0 8000 78480
482200 0 0 8000 78480
482300 0 0 8000 78480
482400 0 0 8000 78480
482500 0 0 8000 78480
482600 0 0 8000 78480
482700 0 0 8000 78480
482800 0 0 8000 78480
482900 0 0 8000 78480
483000 0 0 8000 78480
483100 0 0 8000 78480
483200 0 0 8000 78480
483300 0 0 8000 78480
483400 0 0 8000 78480
483500 0 0 8000 78480
483600 0 0 8000 78480
483700 0 0 8000 78480
483800 0 0 8000 78480
483900 0 0 8000 78480
484000 0 0 8000 78480
484100 0 0 8000 78480
484200 0 0 8000 78480
484300 0 0 8000 78480
484400 0 0 8000 78480
484500 0 0 8000 78480
484600 0 0 8000 78480
484700 0 0 8000 78480
484800 0 0 8000 78480
484900 0 0 8000 78480
485000 0 0 8000 78480
485100 0 0 8000 78480
485200 0 0 8000 78480
485300 0 0 8000 78480
485400 0 0 8000 78480
485500 0 0 8000 78480
485600 0 0 8000 78480
485700 0 0 8000 78480
485800 0 0 8000 78480
485900 0 0 8000 78480
486000 0 0 8000 78480
486100 0 0 8000 78480
486200 0 0 8000 78480
486300 0 0 8000 78480
486400 0 0 8000 78480
486500 0 0 8000 78480
486600 0 0 8000 78480
486700 0 0 8000 78480
486800 0 0 8000 78480
486900 0 0 8000 78480
487000 0 0 8000 78480
487100 0 0 8000 78480
487200 0 0 8000 78480
487300 0 0 8000 78480
487400 0 0 8000 78480
487500 0 0 8000 78480
487600 0 0 8000 78480
487700 0 0 8000 78480
487800 0 0 8000 78480
487900 0 0 8000 78480
488000 0 0 8000 78480
488100 0 0 8000 78480
488200 0 0 8000 78480
488300 0 0 8000 78480
488400 0 0 8000 78480
488500 0 0 8000 78480
488600 0 0 8000 78480
488700 0 0 8000 78480
488800 0 0 8000 78480
488900 0 0 8000 78480
489000 0 0 8000 78480
489100 0 0 8000 78480
489200 0 0 8000 78480
489300 0 0 8000 78480
489400 0 0 8000 78480
489500 0 0 8000 78480
489600 0 0 8000 78480
489700 0 0 8000 78480
489800 0 0 8000 78480
489900 0 0 8000 78480
490000 0 0 8000 78480
490100 0 0 8000 78480
490200 0 0 8000 78480
490300 0 0 8000 78480
490400 0 0 8000 78480
490500 0 0 8000 78480
490600 0 0 8000 78480
490700 0 0 8000 78480
490800 0 0 8000 78480
490900 0 0 8000 78480
491000 0 0 8000 78480
491100 0 0 8000 78480
491200 0 0 8000 78480
491300 0 0 8000 78480
491400 0 0 8000 78480
491500 0 0 8000 78480
491600 0 0 8000 78480
491700 0 0 8000 78480
491800 0 0 8000 78480
491900 0 0 8000 78480
492000 0 0 8000 78480
492100 0 0 8000 78480
492200 0 0 8000 78480
492300 0 0 8000 78480
492400 0 0 8000 78480
492500 0 0 8000 78480
492600 0 0 8000 78480
492700 0 0 8000 78480
492800 0 0 8000 78480
492900 0 0 8000 78480
493000 0 0 8000 78480
493100 0 0 8000 78480
493200 0 0 8000 78480
493300 0 0 8000 78480
493400 0 0 8000 78480
493500 0 0 8000 78480
493600 0 0 8000 78480
493700 0 0 8000 78480
493800 0 0 8000 78480
493900 0 0 8000 78480
494000 0 0 8000 78480
494100 0 0 8000 78480
494200 0 0 8000 78480
494300 0 0 8000 78480
494400 0 0 8000 78480
494500 0 0 8000 78480
494600 0 0 8000 78480
494700 0 0 8000 78480
494800 0 0 8000 78480
494900 0 0 8000 78480
495000 0 0 8000 78480
495100 0 0 8000 78480
495200 0 0 8000 78480
495300 0 0 8000 78480
495400 0 0 8000 78480
495500 0 0 8000 78480
495600 0 0 8000 78480
495700 0 0 8000 78480
495800 0 0 8000 78480
495900 0 0 8000 78480
496000 0 0 8000 78480
496100 0 0 8000 78480
496200 0 0 8000 78480
496300 0 0 8000 78480
496400 0 0 8000 78480
496500 0 0 8000 78480
496600 0 0 8000 78480
496700 0 0 8000 78480
496800 0 0 8000 78480
496900 0 0 8000 78480
497000 0 0 8000 78480
497100 0 0 8000 78480
497200 0 0 8000 78480
497300 0 0 8000 78480
497400 0 0 8000 78480
497500 0 0 8000 78480
497600 0 0 8000 78480
497700 0 0 8000 78480
497800 0 0 8000 78480
497900 0 0 8000 78480
498000 0 0 8000 78480
498100 0 0 8000 78480
498200 0 0 8000 78480
498300 0 0 8000 78480
498400 0 0 8000 78480
498500 0 0 8000 78480
498600 0 0 8000 78480
498700 0 0 8000 78480
498800 0 0 8000 78480
498900 0 0 8000 78480
499000 0 0 8000 78480
499100 0 0 8000 78480
499200 0 0 8000 78480
499300 0 0 8000 78480
499400 0 0 8000 78480
499500 0 0 8000 78480
499600 0 0 8000 78480
499700 0 0 8000 78480
499800 0 0 8000 78480
499900 0 0 8000 78480
500000 0 0 8000 78480
500100 0 0 8000 78480
500200 0 0 8000 78480
500300 0 0 8000 78480
500400 0 0 8000 78480
500500 0 0 8000 78480
500600 0 0 8000 78480
500700 0 0 8000 78480
500800 0 0 8000 78480
500900 0 0 8000 78480
501000 0 0 8000 78480
501100 0 0 8000 78480
501200 0 0 8000 78480
501300 0 0 8000 78480
501400 0 0 8000 78480
501500 0 0 8000 78480
501600 0 0 8000 78480
501700 0 0 8000 78480
501800 0 0 8000 78480
501900 0 0 8000 78480
502000 0 0 8000 78480
502100 0 0 8000 78480
502200 0 0 8000 78480
502300 0 0 8000 78480
502400 0 0 8000 78480
502500 0 0 8000 78480
502600 0 0 8000 78480
502700 0 0 8000 78480
502800 0 0 8000 78480
502900 0 0 8000 78480
503000 0 0 8000 78480
503100 0 0 8000 78480
503200 0 0 8000 78480
503300 0 0 8000 78480
503400 0 0 8000 78480
503500 0 0 8000 78480
503600 0 0 8000 78480
503700 0 0 8000 78480
503800 0 0 8000 78480
503900 0 0 8000 78480
504000 0 0 8000 78480
504100 0 0 8000 78480
504200 0 0 8000 78480
504300 0 0 8000 78480
504400 0 0 8000 78480
504500 0 0 8000 78480
504600 0 0 8000 78480
504700 0 0 8000 78480
504800 0 0 8000 78480
504900 0 0 8000 78480
505000 0 0 8000 78480
505100 0 0 8000 78480
505200 0 0 8000 78480
505300 0 0 8000 78480
505400 0 0 8000 78480
505500 0 0 8000 78480
505600 0 0 8000 78480
505700 0 0 8000 78480
505800 0 0 8000 78480
505900 0 0 8000 78480
506000 0 0 8000 78480
506100 0 0 8000 78480
506200 0 0 8000 78480
506300 0 0 8000 78480
506400 0 0 8000 78480
506500 0 0 8000 78480
506600 0 0 8000 78480
506700 0 0 8000 78480
506800 0 0 8000 78480
506900 0 0 8000 78480
507000 0 0 8000 78480
507100 0 0 8000 78480
507200 0 0 8000 78480
507300 0 0 8000 78480
507400 0 0 8000 78480
507500 0 0 8000 78480
507600 0 0 8000 78480
507700 0 0 8000 78480
507800 0 0 8000 78480
507900 0 0 8000 78480
508000 0 0 8000 78480
508100 0 0 8000 78480
508200 0 0 8000 78480
508300 0 0 8000 78480
508400 0 0 8000 78480
508500 0 0 8000 78480
508600 0 0 8000 78480
508700 0 0 8000 78480
508800 0 0 8000 78480
508900 0 0 8000 78480
509000 0 0 8000 78480
509100 0 0 8000 78480
509200 0 0 8000 78480
509300 0 0 8000 78480
509400 0 0 8000 78480
509500 0 0 8000 78480
509600 0 0 8000 78480
509700 0 0 8000 78480
509800 0 0 8000 78480
509900 0 0 8000 78480
510000 0 0 8000 78480
510100 0 0 8000 78480
510200 0 0 8000 78480
510300 0 0 8000 78480
510400 0 0 8000 78480
510500 0 0 8000 78480
510600 0 0 8000 78480
510700 0 0 8000 78480
510800 0 0 8000 78480
510900 0 0 8000 78480
511000 0 0 8000 78480
511100 0 0 8000 78480
511200 0 0 8000 78480
511300 0 0 8000 78480
511400 0 0 8000 78480
511500 0 0 8000 78480
511600 0 0 8000 78480
511700 0 0 8000 78480
511800 0 0 8000 78480
511900 0 0 8000 78480
512000 0 0 8000 78480
512100 0 0 8000 78480
512200 0 0 8000 78480
512300 0 0 8000 78480
512400 0 0 8000 78480
512500 0 0 8000 78480
512600 0 0 8000 78480
512700 0 0 8000 78480
512800 0 0 8000 78480
512900 0 0 8000 78480
513000 0 0 8000 78480
513100 0 0 8000 78480
513200 0 0 8000 78480
513300 0 0 8000 78480
513400 0 0 8000 78480
513500 0 0 8000 78480
513600 0 0 8000 78480
513700 0 0 8000 78480
513800 0 0 8000 78480
513900 0 0 8000 78480
514000 0 0 8000 78480
514100 0 0 8000 78480
514200 0 0 8000 78480
514300 0 0 8000 78480
514400 0 0 8000 78480
514500 0 0 8000 78480
514600 0 0 8000 78480
514700 0 0 8000 78480
514800 0 0 8000 78480
514900 0 0 8000 78480
515000 0 0 8000 78480
515100 0 0 8000 78480
515200 0 0 8000 78480
515300 0 0 8000 78480
515400 0 0 8000 78480
515500 0 0 8000 78480
515600 0 0 8000 78480
515700 0 0 8000 78480
515800 0 0 8000 78480
515900 0 0 8000 78480
516000 0 0 8000 78480
516100 0 0 8000 78480
516200 0 0 8000 78480
516300 0 0 8000 78480
516400 0 0 8000 78480
516500 0 0 8000 78480
516600 0 0 8000 78480
516700 0 0 8000 78480
516800 0 0 8000 78480
516900 0 0 8000 78480
517000 0 0 8000 78480
517100 0 0 8000 78480
517200 0 0 8000 78480
517300 0 0 8000 78480
517400 0 0 8000 78480
517500 0 0 8000 78480
517600 0 0 8000 78480
517700 0 0 8000 78480
517800 0 0 8000 78480
517900 0 0 8000 78480
518000 0 0 8000 78480
518100 0 0 8000 78480
518200 0 0 8000 78480
518300 0 0 8000 78480
518400 0 0 8000 78480
518500 0 0 8000 78480
518600 0 0 8000 78480
518700 0 0 8000 78480
518800 0 0 8000 78480
518900 0 0 8000 78480
519000 0 0 8000 78480
519100 0 0 8000 78480
519200 0 0 8000 78480
519300 0 0 8000 78480
519400 0 0 8000 78480
519500 0 0 8000 78480
519600 0 0 8000 78480
519700 0 0 8000 78480
519800 0 0 8000 78480
519900 0 0 8000 78480
520000 0 0 8000 78480
520100 0 0 8000 78480
520200 0 0 8000 78480
520300 0 0 8000 78480
520400 0 0 8000 78480
520500 0 0 8000 78480
520600 0 0 8000 78480
520700 0 0 8000 78480
520800 0 0 8000 78480
520900 0 0 8000 78480
521000 0 0 8000 78480
521100 0 0 8000 78480
521200 0 0 8000 78480
521300 0 0 8000 78480
521400 0 0 8000 78480
521500 0 0 8000 78480
521600 0 0 8000 78480
521700 0 0 8000 78480
521800 0 0 8000 78480
521900 0 0 8000 78480
522000 0 0 8000 78480
522100 0 0 8000 78480
522200 0 0 8000 78480
522300 0 0 8000 78480
522400 0 0 8000 78480
522500 0 0 8000 78480
522600 0 0 8000 78480
522700 0 0 8000 78480
522800 0 0 8000 78480
522900 0 0 8000 78480
523000 0 0 8000 78480
523100 0 0 8000 78480
523200 0 0 8000 78480
523300 0 0 8000 78480
523400 0 0 8000 78480
523500 0 0 8000 78480
523600 0 0 8000 78480
523700 0 0 8000 78480
523800 0 0 8000 78480
523900 0 0 8000 78480
524000 0 0 8000 78480
524100 0 0 8000 78480
524200 0 0 8000 78480
524300 0 0 8000 78480
524400 0 0 8000 78480
524500 0 0 8000 78480
524600 0 0 8000 78480
524700 0 0 8000 78480
524800 0 0 8000 78480
524900 0 0 8000 78480
525000 0 0 8000 78480
525100 0 0 8000 78480
525200 0 0 8000 78480
525300 0 0 8000 78480
525400 0 0 8000 78480
525500 0 0 8000 78480
525600 0 0 8000 78480
525700 0 0 8000 78480
525800 0 0 8000 78480
525900 0 0 8000 78480
526000 0 0 8000 78480
526100 0 0 8000 78480
526200 0 0 8000 78480
526300 0 0 8000 78480
526400 0 0 8000 78480
526500 0 0 8000 78480
526600 0 0 8000 78480
526700 0 0 8000 78480
526800 0 0 8000 78480
526900 0 0 8000 78480
527000 0 0 8000 78480
527100 0 0 8000 78480
527200 0 0 8000 78480
527300 0 0 8000 78480
527400 0 0 8000 78480
527500 0 0 8000 78480
527600 0 0 8000 78480
527700 0 0 8000 78480
527800 0 0 8000 78480
527900 0 0 8000 78480
528000 0 0 8000 78480
528100 0 0 8000 78480
528200 0 0 8000 78480
528300 0 0 8000 78480
528400 0 0 8000 78480
528500 0 0 8000 78480
528600 0 0 8000 78480
528700 0 0 8000 78480
528800 0 0 8000 78480
528900 0 0 8000 78480
529000 0 0 8000 78480
529100 0 0 8000 78480
529200 0 0 8000 78480
529300 0 0 8000 78480
529400 0 0 8000 78480
529500 0 0 8000 78480
529600 0 0 8000 78480
529700 0 0 8000 78480
529800 0 0 8000 78480
529900 0 0 8000 78480
530000 0 0 8000 78480
530100 0 0 8000 78480
530200 0 0 8000 78480
530300 0 0 8000 78480
530400 0 0 8000 78480
530500 0 0 8000 78480
530600 0 0 8000 78480
530700 0 0 8000 78480
530800 0 0 8000 78480
530900 0 0 8000 78480
531000 0 0 8000 78480
531100 0 0 8000 78480
531200 0 0 8000 78480
531300 0 0 8000 78480
531400 0 0 8000 78480
531500 0 0 8000 78480
531600 0 0 8000 78480
531700 0 0 8000 78480
531800 0 0 8000 78480
531900 0 0 8000 78480
532000 0 0 8000 78480
532100 0 0 8000 78480
532200 0 0 8000 78480
532300 0 0 8000 78480
532400 0 0 8000 78480
532500 0 0 8000 78480
532600 0 0 8000 78480
532700 0 0 8000 78480
532800 0 0 8000 78480
532900 0 0 8000 78480
533000 0 0 8000 78480
533100 0 0 8000 78480
533200 0 0 8000 78480
533300 0 0 8000 78480
533400 0 0 8000 78480
533500 0 0 8000 78480
533600 0 0 8000 78480
533700 0 0 8000 78480
533800 0 0 8000 78480
533900 0 0 8000 78480
534000 0 0 8000 78480
534100 0 0 8000 78480
534200 0 0 8000 78480
534300 0 0 8000 78480
534400 0 0 8000 78480
534500 0 0 8000 78480
534600 0 0 8000 78480
534700 0 0 8000 78480
534800 0 0 8000 78480
534900 0 0 8000 78480
535000 0 0 8000 78480
535100 0 0 8000 78480
535200 0 0 8000 78480
535300 0 0 8000 78480
535400 0 0 8000 78480
535500 0 0 8000 78480
535600 0 0 8000 78480
535700 0 0 8000 78480
535800 0 0 8000 78480
535900 0 0 8000 78480
536000 0 0 8000 78480
536100 0 0 8000 78480
536200 0 0 8000 78480
536300 0 0 8000 78480
536400 0 0 8000 78480
536500 0 0 8000 78480
536600 0 0 8000 78480
536700 0 0 8000 78480
536800 0 0 8000 78480
536900 0 0 8000 78480
537000 0 0 8000 78480
537100 0 0 8000 78480
537200 0 0 8000 78480
537300 0 0 8000 78480
537400 0 0 8000 78480
537500 0 0 8000 78480
537600 0 0 8000 78480
537700 0 0 8000 78480
537800 0 0 8000 78480
537900 0 0 8000 78480
538000 0 0 8000 78480
538100 0 0 8000 78480
538200 0 0 8000 78480
538300 0 0 8000 78480
538400 0 0 8000 78480
538500 0 0 8000 78480
538600 0 0 8000 78480
538700 0 0 8000 78480
538800 0 0 8000 78480
538900 0 0 8000 78480
539000 0 0 8000 78480
539100 0 0 8000 78480
539200 0 0 8000 78480
539300 0 0 8000 78480
539400 0 0 8000 78480
539500 0 0 8000 78480
539600 0 0 8000 78480
539700 0 0 8000 78480
539800 0 0 8000 78480
539900 0 0 8000 78480
540000 0 0 8000 78480
540100 0 0 8000 78480
540200 0 0 8000 78480
540300 0 0 8000 78480
540400 0 0 8000 78480
540500 0 0 8000 78480
540600 0 0 8000 78480
540700 0 0 8000 78480
540800 0 0 8000 78480
540900 0 0 8000 78480
541000 0 0 8000 78480
541100 0 0 8000 78480
541200 0 0 8000 78480
541300 0 0 8000 78480
541400 0 0 8000 78480
541500 0 0 8000 78480
541600 0 0 8000 78480
541700 0 0 8000 78480
541800 0 0 8000 78480
541900 0 0 8000 78480
542000 0 0 8000 78480
542100 0 0 8000 78480
542200 0 0 8000 78480
542300 0 0 8000 78480
542400 0 0 8000 78480
542500 0 0 8000 78480
542600 0 0 8000 78480
542700 0 0 8000 78480
542800 0 0 8000 78480
542900 0 0 8000 78480
543000 0 0 8000 78480
543100 0 0 8000 78480
543200 0 0 8000 78480
543300 0 0 8000 78480
543400 0 0 8000 78480
543500 0 0 8000 78480
543600 0 0 8000 78480
543700 0 0 8000 78480
543800 0 0 8000 78480
543900 0 0 8000 78480
544000 0 0 8000 78480
544100 0 0 8000 78480
544200 0 0 8000 78480
544300 0 0 8000 78480
544400 0 0 8000 78480
544500 0 0 8000 78480
544600 0 0 8000 78480
544700 0 0 8000 78480
544800 0 0 8000 78480
544900 0 0 8000 78480
545000 0 0 8000 78480
545100 0 0 8000 78480
545200 0 0 8000 78480
545300 0 0 8000 78480
545400 0 0 8000 78480
545500 0 0 8000 78480
545600 0 0 8000 78480
545700 0 0 8000 78480
545800 0 0 8000 78480
545900 0 0 8000 78480
546000 0 0 8000 78480
546100 0 0 8000 78480
546200 0 0 8000 78480
